Date,Location,Location Name,Zip Code,Lat,Long,# Meals
2024-01-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-01-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-01-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-01-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,38
2024-01-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-01-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-01-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2024-01-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-01-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-01-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,42
2024-01-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2024-01-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-01-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-01-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-01-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-01-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2024-01-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-01-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-01-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-01-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-01-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-01-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-01-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-01-26,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-01-27,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2024-01-28,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-01-29,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-01-30,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-01-31,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-02-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,17
2024-02-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-02-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-02-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,37
2024-02-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-02-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-02-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-02-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-02-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-02-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-02-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-02-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-02-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-02-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2024-02-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-02-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-02-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,21
2024-02-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,39
2024-02-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-02-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-02-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-02-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-02-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-02-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2024-02-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-02-26,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-02-27,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-02-28,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,16
2024-02-29,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-03-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-03-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-03-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-03-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,23
2024-03-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-03-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,21
2024-03-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-03-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,16
2024-03-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,20
2024-03-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,37
2024-03-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-03-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,23
2024-03-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-03-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-03-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-03-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-03-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-03-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,18
2024-03-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,38
2024-03-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-03-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-03-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-03-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-03-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-03-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,38
2024-03-26,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-03-27,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-03-28,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-03-29,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,22
2024-03-30,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-03-31,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-04-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-04-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-04-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-04-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,21
2024-04-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-04-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,37
2024-04-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,39
2024-04-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-04-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-04-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-04-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2024-04-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-04-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-04-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-04-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-04-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-04-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-04-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-04-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-04-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-04-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-04-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2024-04-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,41
2024-04-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-04-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-04-26,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-04-27,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-04-28,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-04-29,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-04-30,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-05-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,23
2024-05-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-05-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,20
2024-05-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-05-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-05-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-05-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-05-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2024-05-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,39
2024-05-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-05-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-05-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-05-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-05-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-05-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,37
2024-05-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-05-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-05-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2024-05-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-05-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-05-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-05-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2024-05-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-05-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-05-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2024-05-26,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-05-27,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,18
2024-05-28,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,18
2024-05-29,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-05-30,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-05-31,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-06-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-06-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-06-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-06-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-06-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-06-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-06-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-06-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-06-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2024-06-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,42
2024-06-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,16
2024-06-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-06-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-06-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-06-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,17
2024-06-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-06-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-06-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-06-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-06-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2024-06-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-06-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-06-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-06-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2024-06-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-06-26,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,26
2024-06-27,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,37
2024-06-28,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-06-29,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,19
2024-06-30,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,33
2024-07-01,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-07-02,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-07-03,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-07-04,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-07-05,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-07-06,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,35
2024-07-07,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,24
2024-07-08,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,23
2024-07-09,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,34
2024-07-10,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-07-11,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,27
2024-07-12,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-07-13,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2024-07-14,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-07-15,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,31
2024-07-16,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-07-17,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,30
2024-07-18,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,29
2024-07-19,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,32
2024-07-20,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,21
2024-07-21,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,36
2024-07-22,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,37
2024-07-23,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,28
2024-07-24,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,25
2024-07-25,"15 Elizabeth St, Hallsville, MO",Hallsville Food Pantry,65255,39.1176188,-92.2172073,42
